accelX_var,accelY_var,accelZ_var
0.000297484610266559,0.002337935549666784,0.00016799533233341596
0.0003220920002776649,0.0024323107303334656,0.00018714736063342726
0.0003701931519137792,0.002441641504133475,0.00029903918466677067
0.0004061127002221149,0.002348561582133472,0.0003419192416001104
0.0004000429068776704,0.0020526413217334155,0.00034070649300011786
0.00036614424021100495,0.001782690332000091,0.00031295646716678944
0.00032724557354433885,0.0014986415637334891,0.00027157420646678823
0.0003322633001776722,0.0013748012688001934,0.0002774374364001377
0.00016659766354432923,0.0008994571349334878,0.0003762942932001407
0.00017253233355543965,0.000602937123566833,0.00042845653650011394
0.00015643327687766181,0.0005882738924668256,0.00039756250133343604
0.00011979030017766024,0.0005628061711668158,0.0003601704585667559
8.432637518044141e-05,0.0005098938730001405,0.00027153514900008126
4.309034023322403e-05,0.0005323670586334658,0.00016274532333341685
4.309034023322403e-05,0.0005451158102001319,0.00015251105100008415
4.427749359989179e-05,0.0005451970626001172,0.00015298005133340513
4.435983361100209e-05,0.00046903370200007476,0.00014784030023340538
1.348057359988969e-05,0.00022565892346669745,0.00010143034223340657
1.320738693322407e-05,0.0001917372086333551,6.101104186673898e-05
1.283620026655844e-05,0.00015349100000001047,1.4867227233395835e-05
7.137400266561603e-06,0.00013919101093338513,1.770724960007983e-05
5.527186899891822e-06,0.00012451525780005242,1.4006004533427969e-05
2.8121601776670742e-06,0.00010873500466671976,9.20025633344054e-06
2.8121601776670742e-06,3.1390267533383755e-05,1.113226040010311e-05
2.102920099888464e-06,1.6310262766732755e-05,1.2006258333423446e-05
2.102920099888464e-06,1.573501333341184e-05,9.456256500091692e-06
3.6929867665551375e-06,1.8235013333411544e-05,6.992263800112914e-06
3.6929867665551375e-06,2.260603053342012e-05,6.992263800112914e-06
7.645920177666708e-06,3.197227630008496e-05,8.766029200112618e-06
1.1054133566555546e-05,3.327402206674984e-05,9.99529460011231e-06
1.042645351099985e-05,2.5337230900029075e-05,1.6625301400112602e-05
1.042645351099985e-05,3.327402206674984e-05,2.5945297633443312e-05
1.042645351099985e-05,4.7994024733417695e-05,2.5945297633443312e-05
1.0153360177666588e-05,4.995628300009139e-05,3.0355297533437263e-05
9.782266844332977e-06,4.890629900009041e-05,3.2965293433429024e-05
1.8981733510996175e-05,4.5334060066748725e-05,3.176603113342893e-05
2.098106684432394e-05,4.5334060066748725e-05,3.0850271233429174e-05
2.062652023321076e-05,4.555730333340623e-05,0.00010433498333342174
2.6472293510993477e-05,0.0016339415589334617,0.00020986589086676268
3.0073120099887983e-05,0.002811001193600176,0.0003002588216000947
3.0997166766555895e-05,0.004594036312333514,0.0002885737976667505
3.1385520177662776e-05,0.005035427361866806,0.0002727010476667493
3.066906023321404e-05,0.005397318625633466,0.0002765837834000698
3.200260023320949e-05,0.006347652559666798,0.000275903782733403
3.123536026653925e-05,0.006726135296800109,0.0004048639182001036
2.6558500277653914e-05,0.007068855328800103,0.00047754630166679395
2.133736026654646e-05,0.007301808444733459,0.0009592692714668095
2.133736026654646e-05,0.007477477085800145,0.001253416502666815
1.873536026653349e-05,0.006189819367600129,0.001212776573066811
8.66727356652397e-06,0.004180943767933405,0.001168936654133465
3.394681356653543e-05,0.0034768505640000776,0.0013775767882668194
5.8893600266551803e-05,0.003374979564000089,0.0015113499041335054
6.044303361099431e-05,0.0032504705640000898,0.0015914848269335193
6.044303361099431e-05,0.0024057035640000727,0.001686544756000197
6.013766693322046e-05,0.0021667958703334533,0.001542546834833491
5.928758023322475e-05,0.0018341436189334916,0.0012489443042667655
6.558133351099888e-05,0.0019870922175334784,0.0012261517125001578
6.89811400998972e-05,0.0018331203565001225,0.0010478143442001536
6.163147343324713e-05,0.0017695604836334392,0.0010708565055001357
5.802499999991889e-05,0.0017431423868334661,0.0010299941920001365
5.269599999989474e-05,0.001561146530333478,0.0008671611402001336
3.670899999987258e-05,0.0016503645412668346,0.0006670610807334612
3.998899999987106e-05,0.0017635878806001944,0.0005953811239334569
4.566899999988129e-05,0.001542085716666869,0.0005080054238001249
5.358899999987093e-05,0.0020580355836668546,0.00034309009733344897
5.358899999987093e-05,0.0020441665388668405,0.0001503102792334473
4.959599999988107e-05,0.0015848062828668504,0.00011320594253339877
4.342499999987432e-05,0.0015342664070002003,7.538521536673021e-05
3.667599999986776e-05,0.0014115265058002153,2.008000066672606e-05
3.667599999986776e-05,0.0013920355836668846,2.117999533337925e-05
3.341599999987096e-05,0.0012956464946002177,2.3511005200045366e-05
2.9955999999874764e-05,0.0009360675942335461,2.3511005200045366e-05
2.4192180099886263e-05,0.0004965374055001885,1.980524650004668e-05
1.76235468443202e-05,0.0004902014280001795,1.9731002000046922e-05
9.990773510991786e-06,0.00012574414273355022,1.931102053340094e-05
9.990773510991786e-06,0.0003070241134002201,1.9380025333413926e-05
9.990773510991786e-06,0.0004575123578335348,1.8391024000084703e-05
9.735246899874856e-06,0.00039738228783353673,1.4145267566761183e-05
1.1555386899877111e-05,0.0006168920529335238,8.235017333439763e-06
1.3277526899879017e-05,0.0008513219169335186,8.235017333439763e-06
1.6038326899887867e-05,0.0008853619489335197,1.2046017333440211e-05
1.300892689989412e-05,0.0009057919729335205,1.1026025200117239e-05
2.2004986844331866e-05,0.0008953887302002154,2.918605546678344e-05
2.3385520177662196e-05,0.0008953619356001891,2.6422293366783234e-05
2.1439660233220156e-05,0.0008939436969335104,2.6081039866783306e-05
2.415320023321232e-05,0.0007428009585001981,4.7805307966775095e-05
2.5808740233203737e-05,0.0005741737076002169,6.314506100009131e-05
2.5808740233203737e-05,0.0007328737673335248,7.064504833340169e-05
2.4002600233200435e-05,0.0005712739673335303,7.914506166673567e-05
2.2098460233197524e-05,0.0003296741673335359,8.264507500006964e-05
1.4166320266523852e-05,0.00048240651083353823,8.264507500006964e-05
1.0385520266517225e-05,0.0010746066943335207,0.00018156035526673762
7.84578693318593e-06,0.0015628568623335154,0.00018547027746670843
8.405386933187447e-06,0.0015350568676668478,0.0003268305155001173
6.16821869332036e-05,0.005865979533200198,0.0003767106093001346
9.926470027766611e-05,0.009407147660766864,0.00043224066243347555
0.00011638680026655358,0.009368571355733532,0.000517080590433474
0.00013468760026655104,0.008688580324000222,0.0005805505455334804
0.00015108920026655483,0.010387111968400236,0.0005639452720001385
0.0001513204802665556,0.015922768880700187,0.0005448254900001282
0.00015664060027766486,0.01623399254473346,0.0005504452620001374
0.00015664060027766486,0.015407752345933457,0.00034474515866679317
0.00015220193361100359,0.01586093243766682,0.0001047449933334407
0.00015829750693322349,0.019782611599400184,9.194496933343181e-05
0.00011756030693321171,0.01713443605876684,0.00013054516766676882
6.70231069332041e-05,0.013350735917666834,0.00016342088026676367
6.279912689987195e-05,0.013836507290733525,0.0017304903721334366
7.714325351098323e-05,0.01508274094420022,0.002314846346666772
5.793794684431516e-05,0.011069380117666835,0.0025310352536667795
6.311808017764905e-05,0.008242537982366838,0.0026640351860001176
7.364880023320184e-05,0.00942092714373355,0.0027312351740001023
0.00019956164026654913,0.011317382314333652,0.002831785577133473
0.00028128726694434946,0.008281992226667036,0.0028647115031335073
0.00028009693361101805,0.006844443113366974,0.0028672227979335352
0.00030496593361101367,0.008078738009000318,0.003155630847633521
0.0002983504535999107,0.008523158305266981,0.003155630847633521
0.0002991839069332398,0.0075001177294669,0.0010498124445334964
0.0003089460402665549,0.007278337332666899,0.00087188245460018
0.0003089460402665549,0.007832532649266902,0.0008275966010001826
0.0002908376002776723,0.008011854353866966,0.000701639484200185
0.0002636789336110117,0.006462733711133558,0.0006361427264335225
0.00016566526694433424,0.004954503061233497,0.000534352613733496
4.3141266944328024e-05,0.0030960989733334176,0.0004311464723334581
3.870260027766227e-05,0.0037602059194667354,0.0002785723094334169
3.160084026655008e-05,0.002924825937466729,0.0001544240890667525
2.3016293599882648e-05,0.0022329799429000696,8.710413306675373e-05
2.3016293599882648e-05,0.0021394896620000855,8.462413233342195e-05
1.800084026654847e-05,0.002010789768000086,8.378413040008717e-05
1.164326694432445e-05,0.0014578897153334231,8.183736173343376e-05
1.1132933610992292e-05,0.0011766152178333716,8.314735233343833e-05
1.092658693321655e-05,0.0011830451967333707,6.346606580009304e-05
9.88618693321797e-06,0.001224289905333368,5.843504733341907e-05
1.1337660233220695e-05,0.0010274898413333642,6.844605673341843e-05
1.2567060233215154e-05,0.00047266093973336737,6.157229036676035e-05
1.1996460233210324e-05,0.0004680539278666947,6.128229230009381e-05
2.6543786933218766e-05,0.00043649210583343476,6.05810302000936e-05
2.2988700277665337e-05,0.0003618858930668226,6.05810302000936e-05
2.666126694433507e-05,0.00014648581020015156,5.8390039000101476e-05
2.9258306933226173e-05,0.00012328584066680705,5.9520297800101296e-05
3.163870693322498e-05,9.73771293667932e-05,5.9520297800101296e-05
3.200616694433507e-05,6.182717473344431e-05,4.64403020334406e-05
3.200616694433507e-05,3.404591626677874e-05,1.3189996333422254e-05
3.200616694433507e-05,3.0934912000143454e-05,6.781009466754648e-06
2.7114960266560382e-05,5.4134953000121214e-05,9.852267500089204e-06
2.239656026656551e-05,4.5325993600110836e-05,1.2966013866754554e-05
1.757682693322984e-05,4.773505200011187e-05,1.619727416673365e-05
1.9436026933231695e-05,5.8526078400112196e-05,1.8101270000043697e-05
1.8315626933231454e-05,6.12873409334453e-05,1.8101270000043697e-05
2.0138006899897682e-05,6.102410153347296e-05,2.5239026666711825e-05
2.0138006899897682e-05,7.305107493347363e-05,3.086726946671054e-05
2.6893226933232386e-05,7.308032376681576e-05,3.157726273339047e-05
3.310416694434497e-05,7.302507433348235e-05,3.208725866672818e-05
3.3732026933235225e-05,7.91703417668154e-05,3.564726193339066e-05
3.310416694434497e-05,4.32602997668161e-05,3.476600926672939e-05
3.10296002776794e-05,7.161033756681699e-05,4.010601126672933e-05
2.568418693323721e-05,9.22203555668174e-05,4.5135020666729e-05
1.9205386933242327e-05,9.51603275668175e-05,4.270603153339895e-05
1.9205386933242327e-05,0.00018525036956681677,4.194227153337676e-05
1.6038326899910886e-05,0.00020716037520011435,4.194227153337676e-05
1.8064720177685054e-05,0.00022303041660010124,5.010100013337712e-05
1.2752026844349534e-05,0.0002589710818001522,4.9812254533377214e-05
9.987586899904775e-06,0.0003737241697334848,4.9812254533377214e-05
1.2558053566573414e-05,0.0004628464578334843,4.413399560004372e-05
1.2137913566574404e-05,0.0005016464361668095,4.413399560004372e-05
1.2558053566573414e-05,0.0005016464361668095,4.8427248200043704e-05
1.5289520266576577e-05,0.000527446418500124,4.343724420004374e-05
1.5289520266576577e-05,0.0005320191663334574,4.2735989800043654e-05
1.4823700277690043e-05,0.0004341441145334758,4.2575987533399264e-05
1.079280026658157e-05,0.0004120310599334752,3.0455991066751292e-05
7.392400266581993e-06,0.0003972552458334573,1.5495999533421e-05
7.392400266581993e-06,0.00036587113173344705,1.2344995000100845e-05
6.212466944357434e-06,0.00028697110666678675,1.2335245333438585e-05
5.237000266576147e-06,0.00016578000800011658,1.9020994466759833e-05
9.30738693324479e-06,0.00013859105480015245,2.031024180007865e-05
1.0926586933245085e-05,0.00012243102640018187,1.3734994000078715e-05
1.1337660233246586e-05,5.668523720018286e-05,1.2425999066750973e-05
1.5344586844360898e-05,5.4679990666849426e-05,2.7066009533399018e-05
1.7125120177692657e-05,4.856525873350339e-05,2.8265273133412387e-05
2.0697033433245608e-05,4.856525873350339e-05,3.814527423340438e-05
2.1746833433241242e-05,5.4679990666849426e-05,4.6455270466723137e-05
2.1746833433241242e-05,4.5415199933502545e-05,4.763501166672321e-05
2.327288009990978e-05,3.560590480014675e-05,5.763503100006118e-05
2.1119413511018147e-05,3.256018086678306e-05,5.297028056673773e-05
1.8751866899909876e-05,3.4780922266766845e-05,5.079002833341225e-05
2.015266689991609e-05,3.4780922266766845e-05,5.479002966674553e-05
2.6751866899907496e-05,3.238016916679382e-05,5.4765266466745636e-05
2.0558973599901443e-05,4.043019863347872e-05,4.056102360007862e-05
2.5450400233230057e-05,4.3600180400171156e-05,3.960101346673725e-05
2.8800200233228238e-05,3.148095373350218e-05,3.695226303340394e-05
2.83866602332342e-05,1.7014022000145832e-05,3.421901260007064e-05
2.83866602332342e-05,2.085628450015541e-05,3.203902846672834e-05
2.6524520233231292e-05,2.3594043866829404e-05,1.5406262833394817e-05
2.9150693511013018e-05,2.5227300100167844e-05,1.5406262833394817e-05
2.9150693511013018e-05,2.4316043800220926e-05,1.76562603333891e-05
2.4890560177677188e-05,2.267603040025111e-05,2.055399293340376e-05
1.9685586899904444e-05,2.259903533354457e-05,1.757401413339479e-05
2.025605356656805e-05,1.5583998133495225e-05,2.1087247400078305e-05
1.4836733599906347e-05,1.0972261300153751e-05,2.083598313342636e-05
1.4836733599906347e-05,5.62903140015308e-06,1.7044984333438734e-05
1.968685359989381e-05,5.62903140015308e-06,1.2675987800115568e-05
2.16400402665645e-05,7.262276666810205e-06,1.2675987800115568e-05
2.3495226933235588e-05,7.791018800131759e-06,1.2675987800115568e-05
2.075716694433427e-05,6.331005866815276e-06,1.5555249900115764e-05
2.0607500277662457e-05,7.215257800117746e-06,1.5555249900115764e-05
1.8283266944324895e-05,1.2825293800118298e-05,1.4525256766782306e-05
1.9727253599890968e-05,1.7517318133483118e-05,1.4525256766782306e-05
2.6678860233245393e-05,2.1151336333505745e-05,1.6290024000106825e-05
2.786538684437117e-05,2.835409573350532e-05,1.7970289500089116e-05
2.074592017772943e-05,3.125633583347963e-05,1.944228456672938e-05
1.0426453511087169e-05,3.125633583347963e-05,1.9856273500027436e-05
1.0689993566633978e-05,3.125633583347963e-05,2.091903786672958e-05
1.2629253599950924e-05,3.3106322000172075e-05,2.805130033339929e-05
1.2629253599950924e-05,3.34940711335026e-05,3.1051304166733255e-05
1.058885359995808e-05,3.3692322433502446e-05,2.2851285666754817e-05
1.0865266944398608e-05,2.9920299233466373e-05,2.3301280666768268e-05
1.0865266944398608e-05,2.5490020333421522e-05,2.467903946676846e-05
7.192700277721222e-06,2.0515237033367766e-05,2.467903946676846e-05
7.192700277721222e-06,1.498099173336838e-05,2.4104039333439305e-05
7.3924002665956756e-06,8.34224643336897e-06,2.196727833343912e-05
7.3924002665956756e-06,1.7573980533363023e-05,2.3927265300093132e-05
7.3924002665956756e-06,2.0382238433368002e-05,2.7701263000082935e-05
7.3924002665956756e-06,0.00011704601126669773,2.3859014600093205e-05
7.3924002665956756e-06,0.00019874527256669177,1.8912263066767908e-05
8.49266693325716e-06,0.00020154524123340274,2.0599029066754646e-05
8.873133611038662e-06,0.00031755724770006765,2.1151293166733295e-05
8.873133611038662e-06,0.0004138640046000656,1.8301289000065246e-05
1.3463700277715701e-05,0.00042569629850010174,1.8301289000065246e-05
1.2343466944378005e-05,0.00044440233526678405,2.2257292800043225e-05
1.0913133611049667e-05,0.0004449803437667981,3.861727783337803e-05
9.623520266598919e-06,0.00043890010000014406,4.309400666671186e-05
1.0783786933260839e-05,0.0004612203076668123,3.501901173339976e-05
1.3983466944391468e-05,0.0003688960576668083,3.501901173339976e-05
1.493820026663322e-05,0.00022112730766680428,3.501901173339976e-05
1.2437800266638975e-05,0.00025628736100013854,5.595229773341276e-05
1.5383700277742184e-05,0.00020795133866684639,5.94303080334186e-05
1.778488026662266e-05,0.0001531173011335454,5.849031206675559e-05
1.39932002666131e-05,0.00012955523813351345,5.9901055466755464e-05
1.39932002666131e-05,0.00012413496800016378,6.076729886675533e-05
1.398346694439414e-05,0.00012576022406681116,5.1207305500089425e-05
1.5613800277723167e-05,0.0001286122124334739,3.844731746675461e-05
1.5613800277723167e-05,7.952606666678248e-05,3.771605693339022e-05
1.1744053599929303e-05,6.90453005334461e-05,3.771605693339022e-05
1.0042053599904795e-05,5.6655244533447736e-05,4.008531503339566e-05
1.3340800277669133e-05,4.288591713348403e-05,2.4490023333368086e-05
1.3340800277669133e-05,4.6530151266835195e-05,1.5595259066732367e-05
2.2336333599909406e-05,3.848018703349893e-05,7.36725453339891e-06
2.8847786933251604e-05,3.7732194066848614e-05,9.834008933399062e-06
3.066097359992269e-05,5.408593426684994e-05,1.0422267133421226e-05
3.237616026659416e-05,0.00011119724303353016,1.0926023600101167e-05
3.215320023327041e-05,0.00010195129166682718,1.3277282400101318e-05
3.138552017772393e-05,0.00024774747793349637,1.5084041200101473e-05
3.0073120099955824e-05,0.0003612856642001656,1.6346300000101633e-05
2.037134009997747e-05,0.0004958155020002123,1.416230736678281e-05
1.1980266844460788e-05,0.0005905312658001983,1.059231040012424e-05
7.169160100026474e-06,0.0007449714245335499,3.204235040012378e-05
6.421046766681666e-06,0.000861995751300215,4.6591121333461014e-05
5.963280177777645e-06,0.0008516257168001874,4.377110720011516e-05
5.963280177777645e-06,0.0010453458058668525,4.377110720011516e-05
5.963280177777645e-06,0.0010162756297668247,4.377110720011516e-05
5.970373511115559e-06,0.0010447155216667938,3.878008966677272e-05
5.970373511115559e-06,0.0013464673236667903,3.347532536677258e-05
7.279600177795026e-06,0.0012057512390001217,4.236531516675426e-05
1.4570293511110162e-05,0.0012682389885334535,8.143512633343915e-05
1.5152586766626093e-05,0.0012185010990001248,7.400609866675453e-05
1.9246433433272138e-05,0.0011595009656667887,6.554733750008815e-05
1.9139280177710738e-05,0.0009897008633334493,8.255737410010666e-05
2.3122546766619e-05,0.000999176892333454,8.255737410010666e-05
2.5832613433294327e-05,0.0008445268136001179,8.391536880010105e-05
2.702008017771834e-05,0.0007423368975334366,8.391536880010105e-05
2.5852266899927787e-05,0.0006523009913334116,8.353511533343888e-05
2.5614960266588755e-05,0.00039330104466674815,8.353511533343888e-05
2.0056500277679145e-05,0.00039855105266674854,5.2050322533434834e-05
1.780326694436494e-05,0.00017789894826674685,2.9900295866767733e-05
1.4462746933268659e-05,0.00013710121600008076,5.699027870008484e-05
1.3504346933304982e-05,8.686398706677018e-05,6.814102620006582e-05
1.5325933611102252e-05,8.654224313343679e-05,5.262101173339526e-05
1.3013366944421516e-05,8.093023146678324e-05,7.64652806000658e-05
1.0683033611079788e-05,7.545023243348617e-05,8.05952832667324e-05
