timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.0,-0.19635,0.096525,-0.087175,9.91005,-0.87600005,3.1000502,-20.8125,-18.65625,-28.44375
0.06613756613756613,0.0037125,0.110275,-0.37675,10.269,0.09705,3.13995,-20.8125,-18.65625,-28.44375
0.13227513227513227,0.0037125,0.110275,-0.37675,10.269,0.09705,3.13995,-33.112503,26.456251,5.15625
0.1984126984126984,-0.2910875,-0.182325,-0.3128125,9.726001,0.52905005,2.4750001,-33.112503,26.456251,5.15625
0.26455026455026454,-0.7913125,-0.12485,-0.661925,9.523951,1.9750501,2.7120001,-33.600002,25.800001,5.5125003
0.3306878306878307,-0.7913125,-0.12485,-0.661925,8.928,3.39105,2.62995,-33.600002,25.800001,5.5125003
0.3968253968253968,-0.3007125,-0.0334125,-0.643775,8.928,3.39105,2.62995,-33.600002,25.800001,5.5125003
0.4629629629629629,0.3537875,0.0325875,-0.2968625,8.892,0.49005002,1.5190501,-33.956253,24.843752,5.9437504
0.5291005291005291,0.4208875,0.46145,-0.0521125,9.313951,1.4820001,2.4390001,-33.956253,24.843752,5.9437504
0.5952380952380952,-0.19635,0.31033748,-0.0968,10.05105,2.052,3.00195,-34.6875,23.643751,5.9437504
0.6613756613756614,-0.125125,0.00605,-0.3309625,9.238951,2.53095,2.8650002,-34.6875,23.643751,5.9437504
0.7275132275132274,0.188925,-0.313225,-0.34375,9.795,2.19105,2.3760002,-34.6875,23.643751,5.9437504
0.7936507936507936,0.188925,-0.313225,-0.34375,10.494,2.95005,2.973,-34.6875,23.643751,5.9437504
0.8597883597883598,0.0845625,-0.4164875,-0.4873,10.494,2.95005,2.973,-35.4,21.900002,6.4125004
0.9259259259259258,0.1483625,-0.02585,-1.0322125,10.09395,4.1860504,2.769,-35.4,21.900002,6.4125004
0.992063492063492,0.36025,0.00385,-2.330625,5.9770503,5.2969503,1.3039501,-35.4,21.900002,6.4125004
1.0582010582010581,0.1186625,1.077725,-2.7445,4.155,6.6649504,1.5649501,-36.7125,17.94375,5.8125
1.1243386243386242,-0.383625,2.09715,-2.6827624,4.9020004,8.058001,2.9490001,-36.7125,17.94375,5.8125
1.1904761904761905,-0.383625,2.09715,-2.6827624,-3.798,10.545,8.71605,-36.7125,17.94375,5.8125
1.2566137566137565,-0.8476875,1.7428125,-3.245825,-3.798,10.545,8.71605,-36.112503,11.2875,3.54375
1.3227513227513228,0.6507875,-0.35475,-2.165625,-1.065,9.205951,6.2520003,-36.112503,11.2875,3.54375
1.3888888888888888,1.005125,-1.293325,-1.9177125,-1.5370501,7.3110003,4.68795,-33.600002,3.4125001,2.34375
1.455026455026455,1.11045,-0.738925,-3.18725,-4.12395,7.3110003,3.25095,-33.600002,3.4125001,2.34375
1.5211640211640212,1.11045,-0.738925,-3.18725,-6.162,4.6650004,0.66195005,-33.600002,3.4125001,2.34375
1.5873015873015872,1.2051874,0.2391125,-2.8221874,-6.162,4.6650004,0.66195005,-27.956251,-4.4437504,2.4
1.6534391534391533,-0.4624125,0.3700125,-2.1346874,-8.66205,2.84205,3.9810002,-27.956251,-4.4437504,2.4
1.7195767195767195,-0.042075,-0.242,-1.4132249,-9.26805,3.288,2.76705,-20.34375,-10.9125,1.9125
1.7857142857142856,-0.042075,-0.242,-1.4132249,-8.62905,1.8960001,3.2310002,-20.34375,-10.9125,1.9125
1.8518518518518516,-0.0963875,-0.7250375,-0.9906875,-8.62905,1.8960001,3.2310002,-20.34375,-10.9125,1.9125
1.917989417989418,-0.1750375,0.8276125,-1.4366,-12.35595,1.55595,3.4950001,-20.34375,-10.9125,1.9125
1.984126984126984,-0.203775,-1.5701125,-2.7094374,-4.4500504,-7.9680004,1.6320001,-1.85625,-16.2,1.0125
2.0502645502645502,-0.203775,-1.5701125,-2.7094374,-4.227,-10.1640005,4.22505,-1.85625,-16.2,1.0125
2.1164021164021163,0.2655125,0.9563125,-2.458225,0.141,-8.863951,0.504,6.7125,-13.8,-0.05625
2.1825396825396823,0.2655125,0.9563125,-2.458225,0.74700004,-10.06095,1.66005,6.7125,-13.8,-0.05625
2.2486772486772484,-0.9519125,2.564375,-2.3997874,0.74700004,-10.06095,1.66005,13.8,-7.8562503,1.2
2.314814814814815,-0.4379375,1.24795,-2.27315,2.2150502,-7.96995,2.39805,13.8,-7.8562503,1.2
2.380952380952381,0.038775,-0.3100625,-2.43705,5.38605,-6.885,2.3500502,13.8,-7.8562503,1.2
2.447089947089947,0.2899875,0.030525,-2.784925,8.05605,-5.06505,2.56605,16.3875,0.71250004,4.0875
2.513227513227513,0.5102625,0.8265125,-2.66255,10.317,-5.151,1.11705,16.3875,0.71250004,4.0875
2.579365079365079,-0.0878625,1.1543125,-1.2365375,6.9859505,-5.0389504,4.2400503,15.1125,9.84375,4.8
2.6455026455026456,0.2718375,0.1156375,-1.085425,14.071951,-5.985,2.5729501,15.1125,9.84375,4.8
2.7116402116402116,0.2718375,0.1156375,-1.085425,13.11705,-3.28605,2.02005,15.1125,9.84375,4.8
2.7777777777777777,-0.4444,-0.410025,-2.7647126,6.3250504,2.4709501,2.38395,9.543751,17.94375,5.45625
2.8439153439153437,-0.0048125,0.55935,-3.047825,5.72805,3.7549503,4.1940002,9.543751,17.94375,5.45625
2.91005291005291,-0.0048125,0.55935,-3.047825,5.223,3.62805,3.9520502,9.543751,17.94375,5.45625
2.976190476190476,0.8210125,1.9386125,-2.7467,5.223,3.62805,3.9520502,1.2,22.3125,4.14375
3.0423280423280423,1.281775,2.402675,-2.1263,5.3500504,4.8109503,3.3970501,1.2,22.3125,4.14375
3.1084656084656084,0.4783625,0.0336875,-3.08935,0.10005,9.31305,6.249,-7.5000005,22.612501,1.3875
3.1746031746031744,0.2985125,-0.430375,-3.15315,1.5660001,9.792001,5.8279505,-7.5000005,22.612501,1.3875
3.2407407407407405,0.2985125,-0.430375,-3.15315,1.3450501,8.146951,3.6670501,-7.5000005,22.612501,1.3875
3.3068783068783065,1.5819374,-1.1114125,-1.7985,1.3450501,8.146951,3.6670501,-15.4875,17.212502,0.3
3.373015873015873,0.95507497,-2.3692625,-2.2486749,-0.80700004,7.7179503,2.403,-15.4875,17.212502,0.3
3.439153439153439,0.660275,-0.87725,-2.7402375,-5.87895,7.2510004,1.059,-18.6,5.64375,0.90000004
3.505291005291005,0.660275,-0.87725,-2.7402375,-7.2109504,7.2250504,2.33295,-18.6,5.64375,0.90000004
